ObjectID,IncidentNum,BlockAddress,CMID,CMAgency,Date,Type,Status,Score,Side,full_address,latitude,longitude
1135584,241104-0749,910900 BLOCK NORTH RD,Honolulu_PD_HI_7496899,"Honolulu PD, HI",11/04/2024 10:40:07 AM,VANDALISM,M,100,L,"910900 BLOCK NORTH RD Honolulu, HI",NA,NA
1135585,241104-0856,1300 BLOCK PUNAHOU ST,Honolulu_PD_HI_7497063,"Honolulu PD, HI",11/04/2024 11:37:29 AM,SEX CRIMES,M,96,R,"1300 BLOCK PUNAHOU ST Honolulu, HI",NA,NA
1135586,241104-0914,1700 BLOCK NAKULA ST,Honolulu_PD_HI_7497163,"Honolulu PD, HI",11/04/2024 12:12:14 PM,THEFT/LARCENY,M,100,L,"1700 BLOCK NAKULA ST Honolulu, HI",NA,NA
1135587,241104-0994,660500 BLOCK KAM HWY,Honolulu_PD_HI_7497308,"Honolulu PD, HI",11/04/2024 01:04:58 PM,BURGLARY,M,100,R,"660500 BLOCK KAM HWY Honolulu, HI",NA,NA
1135588,241104-1056,981200 BLOCK KAAHUMANU ST,Honolulu_PD_HI_7497399,"Honolulu PD, HI",11/04/2024 01:40:51 PM,SEX CRIMES,M,79,L,"981200 BLOCK KAAHUMANU ST Honolulu, HI",NA,NA
1135589,241104-1124,912000 BLOCK KAMAKANA ST,Honolulu_PD_HI_7497497,"Honolulu PD, HI",11/04/2024 02:15:01 PM,FRAUD,M,96,L,"912000 BLOCK KAMAKANA ST Honolulu, HI",NA,NA
1135590,241104-1129,1500 BLOCK DILLINGHAM BLVD,Honolulu_PD_HI_7497499,"Honolulu PD, HI",11/04/2024 02:17:09 PM,MOTOR VEHICLE THEFT,M,100,L,"1500 BLOCK DILLINGHAM BLVD Honolulu, HI",NA,NA
1135591,241104-1432,UNION MALL / S HOTEL ST,Honolulu_PD_HI_7498099,"Honolulu PD, HI",11/04/2024 05:16:35 PM,ASSAULT,U,0,NA,"UNION MALL / S HOTEL ST Honolulu, HI",NA,NA
1135592,241104-1493,6300 BLOCK IBIS AVE,Honolulu_PD_HI_7498208,"Honolulu PD, HI",11/04/2024 05:50:23 PM,MOTOR VEHICLE THEFT,M,100,L,"6300 BLOCK IBIS AVE Honolulu, HI",NA,NA
1135593,241104-1518,200 BLOCK LILIUOKALANI AVE,Honolulu_PD_HI_7498233,"Honolulu PD, HI",11/04/2024 06:01:11 PM,THEFT/LARCENY,M,100,L,"200 BLOCK LILIUOKALANI AVE Honolulu, HI",NA,NA
1135595,241104-1969,1400 BLOCK LINAPUNI ST,Honolulu_PD_HI_7498978,"Honolulu PD, HI",11/04/2024 11:13:58 PM,WEAPONS,M,100,R,"1400 BLOCK LINAPUNI ST Honolulu, HI",NA,NA
1135615,241104-0216,MONSARRAT AVE / PAKI AVE,Honolulu_PD_HI_7496055,"Honolulu PD, HI",11/04/2024 05:37:24 AM,VEHICLE BREAK-IN/THEFT,U,0,NA,"MONSARRAT AVE / PAKI AVE Honolulu, HI",21.2699831,-157.815925
1135616,241104-0393,NOHONANI ST / ALA WAI BLVD,Honolulu_PD_HI_7496312,"Honolulu PD, HI",11/04/2024 07:41:18 AM,VEHICLE BREAK-IN/THEFT,U,0,NA,"NOHONANI ST / ALA WAI BLVD Honolulu, HI",NA,NA
1135617,241104-0842,1000 BLOCK KAM HWY,Honolulu_PD_HI_7497048,"Honolulu PD, HI",11/04/2024 11:33:21 AM,THEFT/LARCENY,M,100,L,"1000 BLOCK KAM HWY Honolulu, HI",NA,NA
1135618,241104-1204,1000 BLOCK KAPAHULU AVE,Honolulu_PD_HI_7497648,"Honolulu PD, HI",11/04/2024 02:55:34 PM,THEFT/LARCENY,M,100,L,"1000 BLOCK KAPAHULU AVE Honolulu, HI",NA,NA
1135619,241104-1967,2400 BLOCK KALAKAUA AVE,Honolulu_PD_HI_7498977,"Honolulu PD, HI",11/04/2024 11:13:53 PM,VANDALISM,M,100,R,"2400 BLOCK KALAKAUA AVE Honolulu, HI",NA,NA
1135634,241104-0246,1000 BLOCK KAM HWY,Honolulu_PD_HI_7496100,"Honolulu PD, HI",11/04/2024 06:10:01 AM,THEFT/LARCENY,M,100,R,"1000 BLOCK KAM HWY Honolulu, HI",NA,NA
1135635,241104-0406,1200 BLOCK S BERETANIA ST,Honolulu_PD_HI_7496335,"Honolulu PD, HI",11/04/2024 07:48:32 AM,FRAUD,M,100,L,"1200 BLOCK S BERETANIA ST Honolulu, HI",NA,NA
1135636,241104-0931,1600 BLOCK KANUNU ST,Honolulu_PD_HI_7497203,"Honolulu PD, HI",11/04/2024 12:24:15 PM,VANDALISM,M,100,L,"1600 BLOCK KANUNU ST Honolulu, HI",NA,NA
1135637,241104-1232,1100 BLOCK AUAHI ST,Honolulu_PD_HI_7497703,"Honolulu PD, HI",11/04/2024 03:12:46 PM,THEFT/LARCENY,M,100,L,"1100 BLOCK AUAHI ST Honolulu, HI",NA,NA
1135638,241104-1247,300 BLOCK N CANE ST,Honolulu_PD_HI_7497735,"Honolulu PD, HI",11/04/2024 03:18:29 PM,THEFT/LARCENY,M,100,R,"300 BLOCK N CANE ST Honolulu, HI",21.500996,-158.0257317
1135639,241104-1281,400 BLOCK ALAKAWA ST,Honolulu_PD_HI_7497804,"Honolulu PD, HI",11/04/2024 03:41:25 PM,THEFT/LARCENY,M,100,L,"400 BLOCK ALAKAWA ST Honolulu, HI",21.3190298,-157.8715787
1135640,241104-1463,200 BLOCK HAKALAU PL,Honolulu_PD_HI_7498153,"Honolulu PD, HI",11/04/2024 05:30:22 PM,MOTOR VEHICLE THEFT,M,100,L,"200 BLOCK HAKALAU PL Honolulu, HI",NA,NA
1135671,241104-0215,3700 BLOCK LEAHI AVE,Honolulu_PD_HI_7496057,"Honolulu PD, HI",11/04/2024 05:39:03 AM,VEHICLE BREAK-IN/THEFT,M,100,L,"3700 BLOCK LEAHI AVE Honolulu, HI",NA,NA
1135692,241104-0422,2400 BLOCK CAMPUS RD,Honolulu_PD_HI_7496352,"Honolulu PD, HI",11/04/2024 07:53:04 AM,THEFT/LARCENY,M,96,L,"2400 BLOCK CAMPUS RD Honolulu, HI",NA,NA
1135693,241104-0426,911100 BLOCK HAPUA ST,Honolulu_PD_HI_7496356,"Honolulu PD, HI",11/04/2024 07:54:06 AM,FRAUD,M,100,R,"911100 BLOCK HAPUA ST Honolulu, HI",NA,NA
1135694,241104-0677,100 BLOCK S KUKUI ST,Honolulu_PD_HI_7496779,"Honolulu PD, HI",11/04/2024 09:59:18 AM,THEFT/LARCENY,M,100,R,"100 BLOCK S KUKUI ST Honolulu, HI",NA,NA
1135741,241104-1626,1500 BLOCK KALAKAUA AVE,Honolulu_PD_HI_7498393,"Honolulu PD, HI",11/04/2024 07:10:29 PM,FRAUD,M,100,R,"1500 BLOCK KALAKAUA AVE Honolulu, HI",NA,NA
1135742,241104-1656,980000 BLOCK KAM HWY,Honolulu_PD_HI_7498450,"Honolulu PD, HI",11/04/2024 07:36:37 PM,THEFT/LARCENY,M,100,L,"980000 BLOCK KAM HWY Honolulu, HI",NA,NA
1135780,241104-0538,800 BLOCK S BERETANIA ST,Honolulu_PD_HI_7496516,"Honolulu PD, HI",11/04/2024 08:41:33 AM,SEX CRIMES,M,100,R,"800 BLOCK S BERETANIA ST Honolulu, HI",NA,NA
1135781,241104-1535,1600 BLOCK LAUKAHI ST,Honolulu_PD_HI_7498273,"Honolulu PD, HI",11/04/2024 06:14:31 PM,THEFT/LARCENY,M,100,R,"1600 BLOCK LAUKAHI ST Honolulu, HI",NA,NA
1135812,241104-0309,941300 BLOCK WAIPIO UKA ST,Honolulu_PD_HI_7496190,"Honolulu PD, HI",11/04/2024 06:51:34 AM,VEHICLE BREAK-IN/THEFT,M,100,R,"941300 BLOCK WAIPIO UKA ST Honolulu, HI",NA,NA
1135813,241104-0339,2400 BLOCK ALA WAI BLVD,Honolulu_PD_HI_7496224,"Honolulu PD, HI",11/04/2024 07:05:16 AM,VEHICLE BREAK-IN/THEFT,M,100,R,"2400 BLOCK ALA WAI BLVD Honolulu, HI",NA,NA
1135814,241104-0350,000 BLOCK N VINEYARD BLVD,Honolulu_PD_HI_7496243,"Honolulu PD, HI",11/04/2024 07:11:49 AM,THEFT/LARCENY,M,100,R,"000 BLOCK N VINEYARD BLVD Honolulu, HI",NA,NA
1135815,241104-0400,400 BLOCK WAIAKAMILO RD,Honolulu_PD_HI_7496326,"Honolulu PD, HI",11/04/2024 07:46:18 AM,SEX CRIMES,M,100,L,"400 BLOCK WAIAKAMILO RD Honolulu, HI",21.3226665,-157.877702
1135816,241104-0593,921100 BLOCK ALIINUI DR,Honolulu_PD_HI_7496609,"Honolulu PD, HI",11/04/2024 09:11:09 AM,DRUGS/ALCOHOL VIOLATIONS,M,100,R,"921100 BLOCK ALIINUI DR Honolulu, HI",NA,NA
1135817,241104-0612,4200 BLOCK N NIMITZ HWY,Honolulu_PD_HI_7496641,"Honolulu PD, HI",11/04/2024 09:21:20 AM,MOTOR VEHICLE THEFT,M,100,R,"4200 BLOCK N NIMITZ HWY Honolulu, HI",NA,NA
1135818,241104-0850,911000 BLOCK KAHALEPOULI ST,Honolulu_PD_HI_7497060,"Honolulu PD, HI",11/04/2024 11:36:17 AM,THEFT/LARCENY,M,100,R,"911000 BLOCK KAHALEPOULI ST Honolulu, HI",NA,NA
1135819,241104-0902,N NIMITZ HWY / CAMP CATLIN RD,Honolulu_PD_HI_7497145,"Honolulu PD, HI",11/04/2024 12:03:51 PM,VANDALISM,U,0,NA,"N NIMITZ HWY / CAMP CATLIN RD Honolulu, HI",NA,NA
1135820,241104-1442,940500 BLOCK APII ST,Honolulu_PD_HI_7498113,"Honolulu PD, HI",11/04/2024 05:19:20 PM,THEFT/LARCENY,M,100,L,"940500 BLOCK APII ST Honolulu, HI",NA,NA
1135821,241104-1686,860200 BLOCK FARRINGTON HWY,Honolulu_PD_HI_7498496,"Honolulu PD, HI",11/04/2024 08:00:34 PM,ASSAULT,M,100,L,"860200 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
1135822,241104-1758,1400 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7498630,"Honolulu PD, HI",11/04/2024 08:47:05 PM,VANDALISM,M,87,L,"1400 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1135826,241104-0911,870700 BLOCK FARRINGTON HWY,Honolulu_PD_HI_7497156,"Honolulu PD, HI",11/04/2024 12:08:37 PM,ASSAULT,M,100,L,"870700 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
1135827,241104-1685,1000 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7498494,"Honolulu PD, HI",11/04/2024 07:59:30 PM,VEHICLE BREAK-IN/THEFT,M,87,R,"1000 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1135849,241104-0609,400 BLOCK NOHONANI ST,Honolulu_PD_HI_7496644,"Honolulu PD, HI",11/04/2024 09:22:30 AM,VANDALISM,M,100,R,"400 BLOCK NOHONANI ST Honolulu, HI",21.2803213,-157.8257132
1135850,241104-0622,2400 BLOCK KALAKAUA AVE,Honolulu_PD_HI_7496659,"Honolulu PD, HI",11/04/2024 09:26:42 AM,THEFT/LARCENY,M,100,L,"2400 BLOCK KALAKAUA AVE Honolulu, HI",NA,NA
1135851,241104-1063,860200 BLOCK FARRINGTON HWY,Honolulu_PD_HI_7497412,"Honolulu PD, HI",11/04/2024 01:44:24 PM,ASSAULT,M,100,L,"860200 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
1135852,241104-1389,940800 BLOCK KIME ST,Honolulu_PD_HI_7498012,"Honolulu PD, HI",11/04/2024 04:51:00 PM,FRAUD,M,100,L,"940800 BLOCK KIME ST Honolulu, HI",NA,NA
1135853,241104-1431,UNION MALL / S HOTEL ST,Honolulu_PD_HI_7498095,"Honolulu PD, HI",11/04/2024 05:14:37 PM,ASSAULT,U,0,NA,"UNION MALL / S HOTEL ST Honolulu, HI",NA,NA
1135854,241104-1637,4200 BLOCK WAIALAE AVE,Honolulu_PD_HI_7498414,"Honolulu PD, HI",11/04/2024 07:21:05 PM,THEFT/LARCENY,M,100,R,"4200 BLOCK WAIALAE AVE Honolulu, HI",NA,NA
1135959,241105-0294,910500 BLOCK KUILIOLOA PL,Honolulu_PD_HI_7499560,"Honolulu PD, HI",11/05/2024 06:04:39 AM,VANDALISM,M,100,L,"910500 BLOCK KUILIOLOA PL Honolulu, HI",NA,NA
1135960,241105-0329,300 BLOCK KALAIMOKU ST,Honolulu_PD_HI_7499609,"Honolulu PD, HI",11/05/2024 06:32:39 AM,THEFT/LARCENY,M,100,R,"300 BLOCK KALAIMOKU ST Honolulu, HI",21.2836911,-157.8296014
1135961,241105-0353,950000 BLOCK KUAHELANI AVE,Honolulu_PD_HI_7499641,"Honolulu PD, HI",11/05/2024 06:48:35 AM,VEHICLE BREAK-IN/THEFT,M,100,R,"950000 BLOCK KUAHELANI AVE Honolulu, HI",NA,NA
1135962,241105-0388,400 BLOCK SAND ISLAND PKWY,Honolulu_PD_HI_7499692,"Honolulu PD, HI",11/05/2024 07:17:36 AM,THEFT/LARCENY,M,100,L,"400 BLOCK SAND ISLAND PKWY Honolulu, HI",21.3080499,-157.8834462
1135963,241105-0598,KEAWE ST / QUEEN ST,Honolulu_PD_HI_7500027,"Honolulu PD, HI",11/05/2024 09:40:12 AM,ASSAULT,U,0,NA,"KEAWE ST / QUEEN ST Honolulu, HI",21.3014183,-157.8576377
1135964,241105-0612,1300 BLOCK NUUANU AVE,Honolulu_PD_HI_7500042,"Honolulu PD, HI",11/05/2024 09:44:31 AM,MOTOR VEHICLE THEFT,M,100,L,"1300 BLOCK NUUANU AVE Honolulu, HI",NA,NA
1135965,241105-0907,3000 BLOCK ALA ILIMA,Honolulu_PD_HI_7500577,"Honolulu PD, HI",11/05/2024 12:44:17 PM,BURGLARY,M,100,R,"3000 BLOCK ALA ILIMA Honolulu, HI",NA,NA
1135966,241105-0939,1400 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7500628,"Honolulu PD, HI",11/05/2024 01:03:02 PM,ASSAULT,M,87,L,"1400 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1135967,241105-1245,911000 BLOCK OANIANI ST,Honolulu_PD_HI_7501163,"Honolulu PD, HI",11/05/2024 04:24:09 PM,MOTOR VEHICLE THEFT,M,100,R,"911000 BLOCK OANIANI ST Honolulu, HI",NA,NA
1135968,241105-1461,900 BLOCK KAPAHULU AVE,Honolulu_PD_HI_7501532,"Honolulu PD, HI",11/05/2024 06:49:57 PM,THEFT/LARCENY,M,100,L,"900 BLOCK KAPAHULU AVE Honolulu, HI",NA,NA
1135982,241105-0053,4200 BLOCK WAIALAE AVE,Honolulu_PD_HI_7499114,"Honolulu PD, HI",11/05/2024 12:50:38 AM,DRUGS/ALCOHOL VIOLATIONS,M,100,R,"4200 BLOCK WAIALAE AVE Honolulu, HI",NA,NA
1135983,241105-0135,1300 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7499233,"Honolulu PD, HI",11/05/2024 02:17:13 AM,MOTOR VEHICLE THEFT,M,87,L,"1300 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1135984,241105-0311,800 BLOCK MIDDLE ST,Honolulu_PD_HI_7499584,"Honolulu PD, HI",11/05/2024 06:15:54 AM,DRUGS/ALCOHOL VIOLATIONS,M,100,R,"800 BLOCK MIDDLE ST Honolulu, HI",NA,NA
1135985,241105-0643,200 BLOCK LEHUA ST,Honolulu_PD_HI_7500084,"Honolulu PD, HI",11/05/2024 10:02:45 AM,THEFT/LARCENY,M,100,L,"200 BLOCK LEHUA ST Honolulu, HI",NA,NA
1135986,241105-0795,1300 BLOCK LUSITANA ST,Honolulu_PD_HI_7500384,"Honolulu PD, HI",11/05/2024 11:36:09 AM,WEAPONS,M,100,L,"1300 BLOCK LUSITANA ST Honolulu, HI",NA,NA
1135987,241105-0814,800 BLOCK AIPO ST,Honolulu_PD_HI_7500418,"Honolulu PD, HI",11/05/2024 11:49:19 AM,VEHICLE BREAK-IN/THEFT,M,100,R,"800 BLOCK AIPO ST Honolulu, HI",NA,NA
1135988,241105-1150,950000 BLOCK WAIKALANI DR,Honolulu_PD_HI_7501003,"Honolulu PD, HI",11/05/2024 03:22:17 PM,MOTOR VEHICLE THEFT,M,100,R,"950000 BLOCK WAIKALANI DR Honolulu, HI",NA,NA
1135989,241105-1526,500 BLOCK FARRINGTON HWY,Honolulu_PD_HI_7501624,"Honolulu PD, HI",11/05/2024 07:35:34 PM,VANDALISM,M,100,R,"500 BLOCK FARRINGTON HWY Honolulu, HI",21.3955661,-157.9796804
1135990,241105-1553,1400 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7501658,"Honolulu PD, HI",11/05/2024 07:54:00 PM,VEHICLE BREAK-IN/THEFT,M,87,L,"1400 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1136005,241105-0240,800 BLOCK KALANIPUU ST,Honolulu_PD_HI_7499425,"Honolulu PD, HI",11/05/2024 04:53:56 AM,MOTOR VEHICLE THEFT,M,100,R,"800 BLOCK KALANIPUU ST Honolulu, HI",NA,NA
1136006,241105-0625,100 BLOCK PUUHALE RD,Honolulu_PD_HI_7500058,"Honolulu PD, HI",11/05/2024 09:51:54 AM,THEFT/LARCENY,M,100,R,"100 BLOCK PUUHALE RD Honolulu, HI",NA,NA
1136007,241105-0654,451000 BLOCK KAM HWY,Honolulu_PD_HI_7500112,"Honolulu PD, HI",11/05/2024 10:13:52 AM,BURGLARY,M,100,L,"451000 BLOCK KAM HWY Honolulu, HI",NA,NA
1136008,241105-1473,1600 BLOCK N SCHOOL ST,Honolulu_PD_HI_7501547,"Honolulu PD, HI",11/05/2024 07:00:31 PM,THEFT/LARCENY,M,100,R,"1600 BLOCK N SCHOOL ST Honolulu, HI",NA,NA
1136009,241105-1800,950100 BLOCK KAHELA ST,Honolulu_PD_HI_7502084,"Honolulu PD, HI",11/05/2024 11:17:51 PM,VEHICLE BREAK-IN/THEFT,M,100,L,"950100 BLOCK KAHELA ST Honolulu, HI",NA,NA
1136028,241104-1501,911300 BLOCK ENTERPRISE AVE,Honolulu_PD_HI_7498218,"Honolulu PD, HI",11/04/2024 05:56:36 PM,VANDALISM,M,100,L,"911300 BLOCK ENTERPRISE AVE Honolulu, HI",NA,NA
1136029,241104-1934,PIIKOI ST / KAPIOLANI BLVD,Honolulu_PD_HI_7498936,"Honolulu PD, HI",11/04/2024 10:53:17 PM,DUI,U,0,NA,"PIIKOI ST / KAPIOLANI BLVD Honolulu, HI",21.2950576,-157.8460214
1136030,241105-0543,2500 BLOCK ROSE ST,Honolulu_PD_HI_7499940,"Honolulu PD, HI",11/05/2024 08:59:31 AM,THEFT/LARCENY,M,100,L,"2500 BLOCK ROSE ST Honolulu, HI",NA,NA
1136031,241105-0856,980700 BLOCK KUAHAO PL,Honolulu_PD_HI_7500490,"Honolulu PD, HI",11/05/2024 12:15:04 PM,FRAUD,M,100,R,"980700 BLOCK KUAHAO PL Honolulu, HI",NA,NA
1136032,241105-0981,800 BLOCK PUUIKENA DR,Honolulu_PD_HI_7500708,"Honolulu PD, HI",11/05/2024 01:32:07 PM,FRAUD,M,100,R,"800 BLOCK PUUIKENA DR Honolulu, HI",NA,NA
1136033,241105-1164,2100 BLOCK KALIA RD,Honolulu_PD_HI_7501026,"Honolulu PD, HI",11/05/2024 03:33:22 PM,THEFT/LARCENY,M,100,R,"2100 BLOCK KALIA RD Honolulu, HI",NA,NA
1136034,241105-1260,1400 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7501194,"Honolulu PD, HI",11/05/2024 04:37:37 PM,THEFT/LARCENY,M,87,L,"1400 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1136051,241105-0317,WAIPAHU ST / LEOKU ST,Honolulu_PD_HI_7499595,"Honolulu PD, HI",11/05/2024 06:23:32 AM,VANDALISM,U,0,NA,"WAIPAHU ST / LEOKU ST Honolulu, HI",NA,NA
1136052,241105-1569,2200 BLOCK KALAKAUA AVE,Honolulu_PD_HI_7501692,"Honolulu PD, HI",11/05/2024 08:03:53 PM,THEFT/LARCENY,M,100,R,"2200 BLOCK KALAKAUA AVE Honolulu, HI",NA,NA
1136053,241105-1616,2200 BLOCK KALAKAUA AVE,Honolulu_PD_HI_7501778,"Honolulu PD, HI",11/05/2024 08:52:33 PM,THEFT/LARCENY,M,100,R,"2200 BLOCK KALAKAUA AVE Honolulu, HI",NA,NA
1136054,241105-1765,MAUNAKEA ST / N PAUAHI ST,Honolulu_PD_HI_7502028,"Honolulu PD, HI",11/05/2024 10:39:50 PM,MOTOR VEHICLE THEFT,U,0,NA,"MAUNAKEA ST / N PAUAHI ST Honolulu, HI",NA,NA
1136074,241105-0269,940000 BLOCK LEOLUA ST,Honolulu_PD_HI_7499485,"Honolulu PD, HI",11/05/2024 05:34:03 AM,VANDALISM,M,100,L,"940000 BLOCK LEOLUA ST Honolulu, HI",NA,NA
1136075,241105-0359,1500 BLOCK KEEAUMOKU ST,Honolulu_PD_HI_7499651,"Honolulu PD, HI",11/05/2024 06:57:02 AM,VANDALISM,M,100,R,"1500 BLOCK KEEAUMOKU ST Honolulu, HI",NA,NA
1136076,241105-0452,400 BLOCK LEWERS ST,Honolulu_PD_HI_7499783,"Honolulu PD, HI",11/05/2024 08:01:00 AM,BURGLARY,M,100,L,"400 BLOCK LEWERS ST Honolulu, HI",21.2790554,-157.8311094
1136077,241105-0568,641400 BLOCK KAM HWY,Honolulu_PD_HI_7499983,"Honolulu PD, HI",11/05/2024 09:19:36 AM,THEFT/LARCENY,M,100,L,"641400 BLOCK KAM HWY Honolulu, HI",NA,NA
1136078,241105-0841,1900 BLOCK KALAKAUA AVE,Honolulu_PD_HI_7500470,"Honolulu PD, HI",11/05/2024 12:06:45 PM,THEFT/LARCENY,M,100,L,"1900 BLOCK KALAKAUA AVE Honolulu, HI",NA,NA
1136079,241105-1520,1200 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7501621,"Honolulu PD, HI",11/05/2024 07:33:25 PM,THEFT/LARCENY,M,87,R,"1200 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1136082,241105-1591,911466-911510 RENTON RD,Honolulu_PD_HI_7501738,"Honolulu PD, HI",11/05/2024 08:19:25 PM,ASSAULT,M,100,L,"911466-911510 RENTON RD Honolulu, HI",NA,NA
1136097,241105-0515,800 BLOCK KALANIPUU ST,Honolulu_PD_HI_7499898,"Honolulu PD, HI",11/05/2024 08:47:38 AM,VEHICLE BREAK-IN/THEFT,M,100,R,"800 BLOCK KALANIPUU ST Honolulu, HI",NA,NA
1136098,241105-0624,400 BLOCK SAND ISLAND PKWY,Honolulu_PD_HI_7500055,"Honolulu PD, HI",11/05/2024 09:50:10 AM,VEHICLE BREAK-IN/THEFT,M,100,L,"400 BLOCK SAND ISLAND PKWY Honolulu, HI",21.3080499,-157.8834462
1136099,241105-0842,1500 BLOCK N KING ST,Honolulu_PD_HI_7500464,"Honolulu PD, HI",11/05/2024 12:06:19 PM,VEHICLE BREAK-IN/THEFT,M,100,R,"1500 BLOCK N KING ST Honolulu, HI",NA,NA
1136100,241105-1015,981200 BLOCK KAAHUMANU ST,Honolulu_PD_HI_7500759,"Honolulu PD, HI",11/05/2024 01:56:28 PM,THEFT/LARCENY,M,100,L,"981200 BLOCK KAAHUMANU ST Honolulu, HI",NA,NA
1136101,241105-1070,BETHEL ST / S KING ST,Honolulu_PD_HI_7500859,"Honolulu PD, HI",11/05/2024 02:34:29 PM,SEX CRIMES,U,0,NA,"BETHEL ST / S KING ST Honolulu, HI",21.3100547,-157.862317
1136102,241105-1663,1200 BLOCK KUALA ST,Honolulu_PD_HI_7501861,"Honolulu PD, HI",11/05/2024 09:31:34 PM,MOTOR VEHICLE THEFT,M,100,R,"1200 BLOCK KUALA ST Honolulu, HI",NA,NA
1136120,241105-1442,900 BLOCK PUNCHBOWL ST,Honolulu_PD_HI_7501509,"Honolulu PD, HI",11/05/2024 06:38:55 PM,THEFT/LARCENY,M,100,L,"900 BLOCK PUNCHBOWL ST Honolulu, HI",NA,NA
1136121,241105-1500,980200 BLOCK PALI MOMI ST,Honolulu_PD_HI_7501584,"Honolulu PD, HI",11/05/2024 07:16:36 PM,ASSAULT,M,100,L,"980200 BLOCK PALI MOMI ST Honolulu, HI",NA,NA
1136159,241105-0642,1400 BLOCK KAPIOLANI BLVD,Honolulu_PD_HI_7500085,"Honolulu PD, HI",11/05/2024 10:02:53 AM,VANDALISM,M,100,R,"1400 BLOCK KAPIOLANI BLVD Honolulu, HI",NA,NA
1136160,241105-1182,981200 BLOCK KAAHUMANU ST,Honolulu_PD_HI_7501070,"Honolulu PD, HI",11/05/2024 03:46:14 PM,THEFT/LARCENY,M,100,L,"981200 BLOCK KAAHUMANU ST Honolulu, HI",NA,NA
1136184,241112-0224,1000 BLOCK NUUANU AVE,Honolulu_PD_HI_7521634,"Honolulu PD, HI",11/12/2024 05:39:42 AM,WEAPONS,M,100,R,"1000 BLOCK NUUANU AVE Honolulu, HI",NA,NA
1136203,241105-0468,1100 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7499810,"Honolulu PD, HI",11/05/2024 08:10:55 AM,VANDALISM,M,87,R,"1100 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1136204,241105-0919,860100 BLOCK FARRINGTON HWY,Honolulu_PD_HI_7500595,"Honolulu PD, HI",11/05/2024 12:52:50 PM,ASSAULT,M,100,L,"860100 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
1136205,241105-1312,ALGAROBA ST / WILIWILI ST,Honolulu_PD_HI_7501281,"Honolulu PD, HI",11/05/2024 05:16:05 PM,VANDALISM,U,0,NA,"ALGAROBA ST / WILIWILI ST Honolulu, HI",NA,NA
1136206,241105-1464,300 BLOCK LEWERS ST,Honolulu_PD_HI_7501531,"Honolulu PD, HI",11/05/2024 06:49:43 PM,THEFT/LARCENY,M,100,R,"300 BLOCK LEWERS ST Honolulu, HI",21.2790554,-157.8311094
1136228,241104-1950,910600 BLOCK FARRINGTON HWY,Honolulu_PD_HI_7498951,"Honolulu PD, HI",11/04/2024 10:58:15 PM,ROBBERY,M,100,R,"910600 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
1136229,241105-1348,2200 BLOCK KUHIO AVE,Honolulu_PD_HI_7501336,"Honolulu PD, HI",11/05/2024 05:31:32 PM,THEFT/LARCENY,M,100,R,"2200 BLOCK KUHIO AVE Honolulu, HI",NA,NA
1136230,241105-1485,1400 BLOCK ALA MOANA BLVD,Honolulu_PD_HI_7501559,"Honolulu PD, HI",11/05/2024 07:08:22 PM,VEHICLE BREAK-IN/THEFT,M,87,L,"1400 BLOCK ALA MOANA BLVD Honolulu, HI",NA,NA
1136238,241104-1965,DILLINGHAM BLVD / KAAAHI ST,Honolulu_PD_HI_7498971,"Honolulu PD, HI",11/04/2024 11:10:37 PM,DISTURBING THE PEACE,U,0,NA,"DILLINGHAM BLVD / KAAAHI ST Honolulu, HI",NA,NA
1136239,241105-0140,400 BLOCK PAU ST,Honolulu_PD_HI_7499244,"Honolulu PD, HI",11/05/2024 02:23:24 AM,SEX CRIMES,M,100,R,"400 BLOCK PAU ST Honolulu, HI",21.2861219,-157.8322072
1136240,241105-0451,850000 BLOCK FARRINGTON HWY,Honolulu_PD_HI_7499782,"Honolulu PD, HI",11/05/2024 08:00:18 AM,SEX CRIMES,M,100,L,"850000 BLOCK FARRINGTON HWY Honolulu, HI",NA,NA
